Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,204.876507,208.4914738,223.7118919,240.7051592,238.8612541,246.4858378,279.7242003,309.3104201,341.02814,386.5295864,466.6933791,475.6359761,589.1654349,791.2255767,794.0925593,809.3844577,827.7447049,882.3076635,880.2248937,1027.965474,1161.53435,1185.682318,1139.189892,1229.394205,1336.546047
Nepal,NPL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,65,61.8,58.7,55.8,53.1,50.5,48.2,45.9,43.8,41.9,40,38.3,36.6,35,33.5,32,30.6,29.2,27.9,26.6,25.5,24.5,23.6,22.8,..
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.66391716,5.034048152,4.195642498,2.326955087,0.217273595,0.155645898,1.984945714,2.050876108,3.460988954,3.772842521,2.170324851,-3.666883937,1.342739336,1.551189312,-1.030353991,-0.130175288,1.423395395,1.959169721,2.191713719,2.910902513,2.360915095,1.955588416,-3.886083918,4.863219149,4.478240001
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,27885.80838,28272.64325,26214.49855,26896.54811,29343.245,35750.97466,40436.61823,41994.71353,44900.93814,51799.20855,57879.94376,52722.21306,50999.74512,54230.3129,50070.1416,52198.89756,52900.53742,45193.40322,46039.10593,48675.22234,53044.53244,52476.27325,52162.57012,57708.11121,55985.40343
Netherlands,NLD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.3,5.2,5.1,5,4.9,4.8,4.6,4.5,4.3,4.1,4,3.9,3.7,3.7,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.200275527,0.900172519,2.100108827,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,-1.4,-2.4,-2.1,..
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,17324.25058,17435.74544,16039.16917,15174.27843,16885.8944,21817.31511,25770.53108,26861.69844,29604.05263,36864.85763,37353.7373,35391.08787,37494.89516,40697.65294,37294.02281,38503.25385,39675.56631,32428.57211,32286.91056,33874.93076,36495.19599,34934.57949,34700.98162,36668.42535,..
New Caledonia,NCL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.859093008,5.375364566,2.871343257,3.410881442,4.713962642,4.728476454,4.088956923,3.353315797,2.798463492,3.065117831,-1.210711596,-0.11206763,1.466751165,2.221579823,2.273031482,2.764920987,3.810836838,3.736430715,3.801758048,3.524413249,3.5251832,2.445983155,-0.653921432,5.167847359,2.156979776
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,14738.27103,15322.22383,13641.01786,13882.86651,16874.18749,21913.70817,25420.33729,27751.06547,26654.5932,32479.98174,31252.96256,28209.36233,33676.77412,38387.62708,39973.38076,42976.64959,44572.89875,38630.72659,40058.19616,42910.97284,43236.88669,42796.43058,41760.59478,49996.42067,48249.26402
New Zealand,NZL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.5,6.3,6.1,5.9,5.8,5.7,5.6,5.5,5.4,5.3,5.3,5.2,5.2,5.1,5,4.8,4.7,4.6,4.4,4.3,4.2,4.1,4,3.9,..
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.711681465,7.035970468,4.101590236,2.960843427,0.753938858,2.520732892,5.312170612,4.282398363,4.153199566,5.076701701,3.436373829,-3.293563847,4.410481398,6.317476383,6.495979229,4.926792269,4.78581617,4.792056766,4.56233983,4.631409716,-3.363186539,-2.896488078,-1.766258452,10.34689762,3.751102566
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,931.7959134,961.5515216,996.897852,1025.10851,993.3841143,999.885954,1075.998562,1158.881323,1223.083148,1323.839054,1493.904821,1438.096625,1495.733777,1644.801509,1746.421289,1794.782566,1913.521321,2025.327261,2079.445529,2127.277659,1981.863168,1905.638313,1876.607372,2064.925116,2255.425986
Nicaragua,NIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,37.5,33.2,31.6,30.1,28.8,27.5,26.4,25.3,24.2,23.2,22.2,21.3,20.4,19.5,18.7,17.8,16.9,16.1,15.2,14.4,13.6,12.8,12.1,11.4,..
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.972614956,-0.219562518,-1.208477741,7.268134902,4.918470576,2.170610384,0.363801579,7.331868843,5.931049974,3.142724084,7.731414228,1.962600907,8.578166743,2.357756936,10.54894458,5.315130634,6.642136655,4.392648832,5.740893151,5.001359945,7.210803008,5.941396863,3.550227506,1.387129177,11.50000492
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,243.5175497,225.9535079,192.8777258,203.5264888,223.352393,263.0912317,281.3253601,316.3656478,331.103768,384.7183451,472.1784269,458.4218899,471.6126878,507.6024956,525.0472844,548.157849,560.7544753,481.1113011,497.0361208,514.5432689,567.3308492,550.9635431,564.8219973,590.6294814,533.0287638
Niger,NER,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,104.6,101.4,98.2,94.7,90.9,86.9,82.9,79,75.6,72.5,69.9,67.7,65.8,64.4,63.3,62.4,61.8,61.3,60.9,60.6,60.4,60.2,59.9,59.5,..
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.581254103,0.584126895,5.015934757,5.917684652,15.32915574,7.34719497,9.250558228,6.438516525,6.059428031,6.591130361,6.764472778,8.036925102,8.005655915,5.307924204,4.230061175,6.671335393,6.309718656,2.652693295,-1.61686895,0.80588662,1.922757342,2.208429277,-1.794253082,3.647186541,3.251681408
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,467.9390142,496.0307379,565.3059926,586.8330617,733.5381615,786.8024093,992.7452801,1250.406675,1652.15369,1876.412777,2227.789952,1883.887348,2280.111979,2504.878279,2728.022683,2976.756736,3200.953146,2679.554765,2144.779938,1941.879485,2125.834282,2334.023543,2074.613928,2065.749068,2184.421493
Nigeria,NGA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,115.2,112.4,109.6,106.6,103.7,100.8,97.9,95,92.4,89.9,87.8,86,84.4,83.2,82,81.1,80.2,79.3,78.3,77.1,75.5,73.9,72.3,70.6,..
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.378735647,4.339027913,4.549135783,-3.067256625,1.493665472,2.222601657,4.67408958,4.724088642,5.137025162,6.473486858,5.47200139,-0.358614857,3.358750858,2.339886045,-0.456183224,2.925257665,3.629123513,3.85586514,2.848205194,1.081772738,2.88059671,3.910419538,-6.110886711,5.506016461,2.146656473
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,1875.816616,1915.392799,1861.899007,1823.022668,1989.135383,2440.478815,2795.897375,3072.679612,3362.970716,4079.390434,4841.253622,4584.712431,4577.689576,5098.094701,4728.313079,5241.053639,5495.7314,4861.55616,5149.586764,5450.497035,6108.739131,6070.388054,5965.450232,6694.641126,6591.471292
North Macedonia,MKD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.4,15.5,14.3,13.2,12.8,12.8,12.7,12.2,11.5,10.9,10.3,9.8,9.2,8.8,9,9.4,9.8,10,9.6,8.5,7.1,6,5.2,4.6,..
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,0.343170899,-3.077975376,-12.70289344,-6.871463217,-6.684027778,-11.06976744,-17.57322176,1.395939086,-7.384230288,0.810810811,2.680965147,4.177545692,3.383458647,29.21212121,23.17073171,-19.26884996,-11.32075472,-29.68085106,..,..
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,16640.31518,16603.46006,16829.3972,15371.2423,14986.37602,14877.08168,15641.65778,13933.67919,14772.49616,13880.4265,14247.7893,14806.00679,16044.43073,17665.10075,24054.91561,30751.64107,25862.75445,23687.27185,17302.92214,..,..
Northern Mariana Islands,MNP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.668686623,2.072047171,3.318945671,2.067130461,1.377557001,0.944909391,4.014626981,2.685084425,2.461509614,2.914003345,0.481919541,-1.940364695,0.787051845,1.105656027,2.717959267,1.016190824,2.048131999,1.857339726,1.164724235,2.463746285,0.828931484,1.123746964,-1.278171785,3.898399067,3.280557654
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,34803.47494,36393.42496,38178.05615,38602.09441,43170.67163,50250.21153,57768.41243,67047.17046,74434.11281,85502.75393,97503.54078,80347.14416,88163.20859,101221.8135,102175.9193,103553.8401,97666.69518,74809.9658,70867.361,76131.8384,82792.84271,76430.58895,68340.0181,90655.39102,106148.7786
Norway,NOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.1,4,3.9,3.8,3.7,3.6,3.4,3.3,3.2,3,2.9,2.8,2.7,2.5,2.5,2.4,2.3,2.2,2.1,2.1,2,1.9,1.8,1.8,..
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.642338032,0.33149557,6.551066885,4.482802531,-1.100905293,-2.668591109,1.292205681,2.490221143,5.371888874,4.452683565,8.200078158,6.112395608,1.713985311,2.894609735,8.863122256,5.227704081,1.292252294,5.017057997,5.046423946,0.304057566,1.287103915,-1.128711062,-3.3797144,3.092276687,4.311253509
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,6139.732825,6742.824603,8321.393867,8191.512832,8380.038952,8896.90253,10030.44443,12357.70139,14533.72942,16151.27584,22974.27735,17937.97957,22552.19901,24166.09631,24722.63882,23563.9406,23121.20638,18777.43306,17082.2062,17802.57512,19887.57431,19132.15227,16707.62301,19509.46646,25056.79486
Oman,OMN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.2,15.1,14.1,13.2,12.4,11.8,11.3,11,10.7,10.5,10.3,10.2,10.1,10,9.9,9.8,9.7,9.6,9.5,9.4,9.3,9.1,8.9,8.7,..
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.550234295,3.660132743,4.260088012,3.554418216,2.508337724,5.777033992,7.546860015,6.518778074,5.898984442,4.832817277,1.701405466,2.831658519,1.606688629,2.748405917,3.50703342,4.396456634,4.674707982,4.731147475,5.526735845,4.432625907,6.151702611,2.497636929,-1.274087443,6.487086774,6.188155474
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,427.5063275,420.6826091,531.3064961,499.2183062,489.4255272,549.870377,631.4711708,688.5005879,770.8433394,837.6315379,914.7314893,884.4410142,911.0899961,1075.45102,1109.678735,1126.040776,1173.392309,1282.443026,1468.822077,1567.64062,1620.742596,1437.165834,1322.314783,1505.010193,1596.662661
Pakistan,PAK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,89.2,86.9,84.8,82.9,81.1,79.6,78.1,76.8,75.5,74.2,72.9,71.6,70.2,68.7,67.1,65.5,63.9,62.2,60.6,59,57.4,55.9,54.4,52.8,..
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,6.440106949,3.5793918,-3.263383214,4.856030279,3.959863679,-0.405643641,2.021141709,-5.781911421,-6.590472605,0.216093492,6.683667538,1.67259734,-3.387309936,6.293865865,7.539063225,-0.083373224,-4.078810923,0.108108108,0.395968323,-9.107206884,-13.33333333,..
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,7416.480787,7913.450676,8220.487633,7744.627767,8297.895213,9603.797085,9805.92283,10270.45854,10380.26908,9960.84139,10029.28803,10795.56469,11835.38393,12418.82617,13580.00674,15761.36338,16743.37674,16011.66115,15948.27586,15567.09087,14016.2475,12083.88815,..
Palau,PLW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,26.5,26,25.5,25.1,24.7,24.3,24,23.6,23.2,22.8,22.3,21.7,21.2,20.6,20.1,19.5,18.9,18.3,17.7,17.2,16.6,16.2,15.7,15.1,..
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.341500703,3.917206589,2.715374155,0.574272791,2.229149417,4.205495945,7.522079658,7.191279402,8.652465611,11.98398539,9.855654852,1.242992318,5.827993494,11.31362591,9.778490071,6.903948051,5.066422355,5.733054296,4.953211423,5.591148876,3.685429938,3.281874934,-17.66833271,15.83576496,10.8093662
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,4012.054165,4121.56222,4099.00654,4084.258536,4163.521959,4304.10698,4629.029316,4953.12998,5385.564243,6205.821576,7197.110786,7618.438459,8124.558307,9403.439908,10767.29318,11932.28622,12837.24796,13669.55944,14382.23238,15185.97248,16156.07429,16472.83175,13293.33321,15491.28979,17357.62863
Panama,PAN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.7,22.4,21.9,21.4,20.9,20.5,20,19.5,19,18.5,18,17.5,16.9,16.5,15.9,15.4,15,14.6,14.1,13.7,13.2,12.8,12.4,11.9,..
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.769113218,1.855553994,-2.494841993,-0.121288606,-0.158900533,2.164102502,2.721175741,6.344795923,5.409944091,7.815189229,-0.296457846,6.800421483,10.12845407,1.107543626,4.657119597,3.824946328,13.54377062,6.578356323,5.489573153,3.534610818,-0.279252285,4.480430622,-3.167381176,0.1,4.599999979
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,737.413721,653.4081341,639.2791999,540.6738896,509.0304919,580.5981672,624.0353213,748.7350734,1245.474263,1379.127071,1635.039364,1578.968437,1879.240444,2303.826661,2653.092358,2578.498647,2742.25005,2502.073746,2332.675664,2495.140474,2584.327738,2593.775798,2446.084413,2644.537173,3020.269646
Papua New Guinea,PNG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,55.1,54.4,53.6,52.9,52.1,51.3,50.5,49.6,48.8,47.9,46.9,45.9,45,44,43.1,42.1,41.2,40.3,39.3,38.3,37.3,36.4,35.4,34.4,..
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.068037756,-1.366079712,-2.314140568,-0.834054717,-0.021404395,4.320745486,4.057418364,2.133490665,4.807117193,5.421622872,6.49629212,-0.261137328,11.09523127,4.286371207,-0.708043112,8.293076489,5.301238592,2.957151735,4.268025833,4.810078856,3.204250341,-0.401855101,-0.819785391,4.016737318,0.075439465
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,1880.893165,1758.260193,1728.340743,1630.190846,1361.249281,1436.764904,1776.932258,1960.514766,2426.417098,3194.262982,4360.429101,3920.186073,4702.91577,5772.99551,5621.244026,6435.82655,6629.426519,5861.389724,5759.018333,6136.058354,6242.961502,5807.838814,5353.348045,5959.441763,6153.055677
Paraguay,PRY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,29.1,28.5,27.9,27.3,26.8,26.2,25.6,25,24.4,23.7,23.1,22.5,21.9,21.3,20.6,20,19.5,18.9,18.3,17.7,17.1,16.6,16.1,15.6,..
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.391537556,1.494910643,2.694371398,0.617892326,5.453528938,4.165023137,4.958203206,6.285060325,7.528899044,8.518387769,9.126568301,1.095823659,8.332459107,6.327192402,6.139724706,5.852518211,2.382157372,3.252244772,3.953318715,2.518835442,3.969351341,2.240631769,-10.86964078,13.41753029,2.683871435
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2149.701063,1911.735017,1941.31826,1925.97942,2003.971081,2126.137824,2393.665897,2702.237701,3123.320159,3572.363589,4184.885982,4164.970483,5047.204643,5826.832307,6475.719417,6697.187683,6614.830499,6180.118799,6163.861179,6676.307788,6912.104623,6955.88177,6063.62658,6635.463923,7125.829235
Peru,PER,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,34.3,31.6,29.3,27.1,25.1,23.4,21.9,20.5,19.3,18.2,17.2,16.3,15.5,14.8,14.2,13.7,13.2,12.8,12.5,12.2,11.9,11.6,11.3,11,..
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.5140906,3.346451184,4.382504833,3.04923151,3.716255002,5.086911135,6.569228512,4.942505119,5.316416821,6.51929155,4.344487305,1.448323063,7.33449996,3.858232828,6.896951711,6.750531301,6.347987483,6.348309717,7.14945675,6.930988326,6.341485572,6.118525662,-9.51829474,5.714733132,7.570332488
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,1000.00669,1123.163562,1073.264436,991.1479821,1037.174794,1049.386488,1122.855528,1245.286591,1452.22142,1741.603505,1990.356146,1893.281623,2201.776819,2431.199965,2671.777538,2847.567954,2935.928578,2974.29692,3038.152046,3077.434432,3194.672704,3413.849067,3224.422811,3460.539401,3498.509816
Philippines,PHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,29.8,29.2,28.7,28.2,27.8,27.3,26.9,26.5,26.1,25.7,25.4,25.1,24.8,24.5,24.3,24,23.7,23.4,23.1,22.7,22.2,21.6,21,20.5,..
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.640514962,4.654891852,4.56098541,1.258569461,2.035863041,3.498391213,4.98284457,3.506834614,6.131136459,7.061534634,4.199981264,2.832184053,2.934638181,5.042187883,1.545221571,0.856557081,3.836958494,4.383298635,2.953508842,5.140017574,5.945208477,4.450036364,-2.020116215,6.847760739,4.874023579
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,4518.108226,4398.071805,4501.479961,4991.244358,5207.128879,5701.638863,6681.31036,8021.547064,9035.531788,11254.31409,13995.7831,11525.90197,12504.25019,13776.3894,13010.75692,13558.34256,14181.95018,12560.05142,12378.81176,13815.49995,15504.50894,15700.01358,15816.8204,17999.83227,18321.28089
Poland,POL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.4,8.7,8.1,7.6,7.3,7,6.8,6.5,6.3,6.1,5.8,5.4,5.1,4.9,4.7,4.5,4.3,4.2,4.1,4,3.9,3.8,3.7,3.7,..
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.807962976,3.90657744,3.816178063,1.943672296,0.770924024,-0.930521193,1.788735682,0.781848216,1.625034176,2.506579646,0.319247925,-3.12207942,1.737625476,-1.696164781,-4.057293608,-0.922644675,0.792190302,1.792046046,2.019485396,3.506345285,2.849325934,2.682759921,-8.300516042,5.502757475,6.685751184
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,12199.20639,12475.29177,11526.37207,11734.76497,12936.69282,15797.78213,18064.15809,18780.12751,19839.45405,22811.05648,24949.04136,23151.21541,22520.64231,23217.2955,20563.7136,21653.19598,22103.70097,19250.10654,19991.97249,21490.42986,23562.55452,23330.81729,22242.40642,24598.47279,24274.51658
Portugal,PRT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.3,5.9,5.5,5.1,4.7,4.3,3.9,3.6,3.4,3.3,3.2,3.1,3.1,3,3,3,3,3,3,3,2.9,2.8,2.7,2.5,..
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.530725612,5.389699928,3.271964529,6.313471555,0.916459384,0.053419805,8.748676927,-1.986938733,-1.409414024,-1.16280669,-1.84413425,-1.952425142,-0.413254118,-0.358510628,0.02927511,-0.306826657,-1.190363454,-1.049443651,-1.263002925,-2.885954759,-4.360606061,1.675063105,-4.202806719,0.432646954,3.360972555
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26435.74879,27278.88305,27944.73389,28513.16574,28981.45733,29763.4883,30627.1634,31108.75275,31615.06679,32916.8668,31427.42911,32601.56564,35208.63719
Puerto Rico,PRI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,3.898186662,7.18215168,3.719958677,19.21891534,7.492758483,26.17024567,17.98565682,17.66355636,11.95656113,19.59233153,13.37517641,4.730011844,5.556040643,5.334323292,4.753345724,3.064191884,-1.497604702,1.234872202,0.774808388,-3.640449805,1.590998164,4.827689101
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,17651.54558,20207.22559,27494.77133,25836.27079,27151.0325,31440.22071,40792.27647,52468.44565,59978.86121,64706.9899,79811.59774,60733.9817,73021.30975,92992.99713,98041.36224,97630.82552,93126.14946,66984.9102,58467.23557,59407.69805,66264.08117,62827.39695,52315.66008,66838.32764,88046.32042
Qatar,QAT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.6,11.2,10.7,10.4,10,9.6,9.3,9,8.7,8.4,8.2,8,7.8,7.7,7.5,7.2,7,6.6,6.3,5.9,5.5,5.2,4.8,4.5,..
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.029812906,-0.376660706,2.461263459,5.218136257,5.70299165,2.341147329,10.42811302,4.668148051,8.028811076,7.233807744,9.307467171,-5.517394408,-3.90123628,4.517086964,1.924993262,0.269963879,4.120674963,3.16050387,2.857546057,8.196506503,6.029019041,3.853163833,-3.677510791,5.793254517,4.792190351
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,1852.555839,1599.906489,1659.928985,1825.192889,2119.855097,2679.406193,3494.990743,4618.003244,5757.53059,8360.337759,10435.2166,8548.04859,8397.809173,9560.15838,8930.729912,9497.207427,10031.34215,8976.955236,9404.380487,10727.97175,12494.42464,12957.99911,13047.45768,14927.11686,15892.11853
Romania,ROU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.4,19.1,18,17.4,17.1,16.9,16.5,15.6,14.3,12.9,11.9,11.1,10.6,10,9.5,8.9,8.3,7.7,7.1,6.6,6.1,5.8,5.5,5.3,..
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-5.299961625,6.39991469,10.00006682,5.100051225,4.699991909,7.299952345,7.19994787,6.399965448,8.200068255,8.499977768,5.199969265,-7.799993913,4.5,4.300029186,4.024086157,1.755422149,0.736267221,-1.972719226,0.193690072,1.825790064,2.80724541,2.198075714,-2.653654501,5.614290376,-2.069711525
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1834.861816,1330.757202,1771.594116,2100.352539,2377.529541,2975.123047,4102.364746,5323.455078,6920.199707,9101.239258,11635.28418,8562.824219,10674.99023,14311.06445,15420.8584,15974.62305,14095.64648,9313.021484,8704.894531,10720.33203,11287.35449,11536.25879,10194.44141,12593.15723,15345.09668
Russian Federation,RUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.7,16.2,15.5,14.8,13.9,13,12,11.1,10.3,9.6,9,8.6,8.4,8.2,7.9,7.6,7.2,6.6,6.1,5.6,5.1,4.7,4.4,4.1,..
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.858669491,4.351888326,8.370920039,8.484543671,13.19206613,2.202398966,7.447685402,9.377898318,9.227069964,7.633280267,11.16126132,6.248262042,7.334648333,7.958376403,8.641517545,4.719855388,6.167163146,8.85684723,5.97075689,3.936611132,8.539836454,9.46402534,-3.373986332,10.87673379,8.157487721
